course_id,course_name,department,credits,time_slot,classroom,instructor,description,prerequisites,max_students,current_enrollment
"101 42200_01","華語教學法","CHIN","3","TBA","普306","魏岫明","英文名稱: The Pedagogism of Chinese Language | 選課說明: 2 | 備註: 0","Y","",""
"101 42402_01","漢語語言學下","CHIN","2","TBA","共302","張麗麗","英文名稱: Chinese Linguistics (2) | 選課說明: 2 | 備註: 1","Y","",""
"101 42800_01","東坡詞","CHIN","3","TBA","博雅103","劉少雄","英文名稱: Ci Poetry of Su Shi | 選課說明: 2 | 備註: 0","無","","110"
"101 42900_01","初級臺灣客語","CHIN","2","TBA","共102","羅濟立","英文名稱: Elementary Taiwan Hakka language | 選課說明: 2 | 備註: 0","無","","10"
"101 43100_01","馬華文學與文化","CHIN","3","TBA","博雅102","高嘉謙","英文名稱: Mahua Literature and Culture | 選課說明: 2 | 備註: 0","無","",""
"101 43200_01","中國近現代思想","CHIN","3","TBA","共310","楊芳燕","英文名稱: Intellectual Currents in Modern China | 選課說明: 2 | 備註: 0","無","","5"
"101 44200_01","中國古代藏書史","CHIN","2","TBA","普302","趙飛鵬","英文名稱: The Book's Collection History of China | 選課說明: 2 | 備註: 0","無","",""
"101 45502_01","比較文化下","CHIN","2","TBA","共304","許暉林","英文名稱: Comparative Cultural Studies (2) | 選課說明: 2 | 備註: 1","Y","","10"
"101 45702_01","詩品下","CHIN","2","TBA","文16","李錫鎮","英文名稱: Shih Pin (2) | 選課說明: 2 | 備註: 0","Y","","5"
"101 46202_01","歐蘇文下","CHIN","2","TBA","文19","方 介","英文名稱: Proses of Ou-yang Hsiu and Su Shih | 選課說明: 2 | 備註: 0","Y","","5"
"101 49900_01","先秦神話選讀（二）","CHIN","2","TBA","共201","周鳳五","英文名稱: Selected Readings in Myth of the Pre-Qin Dynasty(Ⅱ) | 選課說明: 2 | 備註: 0","無","",""
"101 50202_01","台灣客家文化導論下","CHIN","2","TBA","文16","梁榮茂","英文名稱: Introduction to Hakka Culture in Taiwan (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 50700_01","文獻學專題:書目．類書","CHIN","3","TBA","普401","李劍國","英文名稱: Seminars on Philology: Bibliographies．Classified Books | 選課說明: 2 | 備註: 0","無","","10"
"101 50900_01","清代經典與人文思潮","CHIN","2","TBA","普401","鄭吉雄","英文名稱: Classics and the Flows of Humanities in the Qing dynasty | 選課說明: 2 | 備註: 0","無","",""
"101 51210_01","滿文一","CHIN","3","TBA","文19","莊吉發","英文名稱: Manchu Alphabet (Ⅰ) | 選課說明: 2 | 備註: 0","無","","10"
"101 51300_01","稼軒詞","CHIN","2","TBA","博雅103","方 瑜","英文名稱: Ci Poetry of Xin Qi-Ji | 選課說明: 2 | 備註: 0","無","","20"
"101 51420_01","藏文二","CHIN","2","TBA","共306","曾德明","英文名稱: Tibetan(Ⅱ) | 選課說明: 3 | 備註: 0","無","",""
"101 80002_1","國文下","CHIN","3","TBA","普406","李隆獻","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 1","Y","",""
"101 80002_2","國文下","CHIN","3","TBA","普305","張素卿","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 1","Y","",""
"101 80002_3","國文下","CHIN","3","TBA","共405","彭美玲","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_4","國文下","CHIN","3","TBA","普403","李錫鎮","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_5","國文下","CHIN","3","TBA","新301","林永勝","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_6","國文下","CHIN","3","TBA","普204","楊秀芳","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_7","國文下","CHIN","3","TBA","普302","高嘉謙","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_8","國文下","CHIN","3","TBA","普301","盧桂珍","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_9","國文下","CHIN","3","TBA","普306","陳昭瑛","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_10","國文下","CHIN","3","TBA","普406","潘少瑜","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_11","國文下","CHIN","3","TBA","普401","鄭吉雄","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_12","國文下","CHIN","3","TBA","共307","許暉林","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_13","國文下","CHIN","3","TBA","普501","洪淑芬","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_14","國文下","CHIN","3","TBA","共307, 共307","魏岫明","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_15","國文下","CHIN","3","TBA","普502, 普502","楊芳燕","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_16","國文下","CHIN","3","TBA","新403, 新403","李存智","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_17","國文下","CHIN","3","TBA","共305, 共305","姜義泰","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_18","國文下","CHIN","3","TBA","普504, 普504","丁 亮","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_19","國文下","CHIN","3","TBA","新503, 新503","周欣婷","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_20","國文下","CHIN","3","TBA","新304, 新304","何雅雯","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_21","國文下","CHIN","3","TBA","普306, 普306","陳雀倩","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_22","國文下","CHIN","3","TBA","新404, 新404","陳玉萍","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_23","國文下","CHIN","3","TBA","新504, 新504","楊佳嫻","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_24","國文下","CHIN","3","TBA","普403, 普403","謝玉玲","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_25","國文下","CHIN","3","TBA","新201, 新201","王家泠","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_26","國文下","CHIN","3","TBA","普401, 普401","彭美玲","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_27","國文下","CHIN","3","TBA","普301, 普305","蕭敏材","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_28","國文下","CHIN","3","TBA","共310, 共310","陳翠英","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_29","國文下","CHIN","3","TBA","共205, 共205","沈凡玉","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_30","國文下","CHIN","3","TBA","普505, 普505","王士銓","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_31","國文下","CHIN","3","TBA","普203, 普203","郭寶文","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_32","國文下","CHIN","3","TBA","共402, 共402","張勻翔","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_33","國文下","CHIN","3","TBA","共404, 共404","竺靜華","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_34","國文下","CHIN","3","TBA","普504","盧桂珍","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_35","國文下","CHIN","3","TBA","新204","李天祥","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_36","國文下","CHIN","3","TBA","普501","高嘉謙","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_37","國文下","CHIN","3","TBA","普405","鄭毓瑜","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_38","國文下","CHIN","3","TBA","普301","曹淑娟","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_39","國文下","CHIN","3","TBA","共202","張文薰","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_40","國文下","CHIN","3","TBA","普503","楊芳燕","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_41","國文下","CHIN","3","TBA","普402","陳翠英","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_42","國文下","CHIN","3","TBA","普204","陳昭瑛","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_43","國文下","CHIN","3","TBA","普401","蔡長林","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_44","國文下","CHIN","3","TBA","共309","李文鈺","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_45","國文下","CHIN","3","TBA","新502","林永勝","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_46","國文下","CHIN","3","TBA","普205","黃奕珍","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_47","國文下","CHIN","3","TBA","普403","伍振勳","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_48","國文下","CHIN","3","TBA","普502","許暉林","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_49","國文下","CHIN","3","TBA","共307","陳志信","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_50","國文下","CHIN","3","TBA","新402","黃啟書","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_51","國文下","CHIN","3","TBA","共308","王士銓","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_52","國文下","CHIN","3","TBA","共407","趙飛鵬","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_53","國文下","CHIN","3","TBA","新404","潘少瑜","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_54","國文下","CHIN","3","TBA","共310","王家泠","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_55","國文下","CHIN","3","TBA","共311","林宏佳","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_56","國文下","CHIN","3","TBA","共306","陳雀倩","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_57","國文下","CHIN","3","TBA","普303","康韻梅","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_58","國文下","CHIN","3","TBA","新301","蕭敏材","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_59","國文下","CHIN","3","TBA","新403","李存智","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_60","國文下","CHIN","3","TBA","普404","陳靜芳","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_61","國文下","CHIN","3","TBA","新501","姜義泰","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_62","國文下","CHIN","3","TBA","共406","張谷良","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_63","國文下","CHIN","3","TBA","共304","尹子玉","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_64","國文下","CHIN","3","TBA","共404","張堯欽","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_65","國文下","CHIN","3","TBA","普403","徐芳敏","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_66","國文下","CHIN","3","TBA","普406","李錫鎮","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_67","國文下","CHIN","3","TBA","普502","蔡璧名","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_68","國文下","CHIN","3","TBA","新503","蔡祝青","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_69","國文下","CHIN","3","TBA","普205","張麗麗","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_70","國文下","CHIN","3","TBA","普405","歐麗娟","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_71","國文下","CHIN","3","TBA","普404","蔡振豐","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_72","國文下","CHIN","3","TBA","新501","林宏佳","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_73","國文下","CHIN","3","TBA","普402","伍振勳","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_74","國文下","CHIN","3","TBA","普503","蔡璧名","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_75","國文下","CHIN","3","TBA","共202","吳旻旻","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_76","國文下","CHIN","3","TBA","普505","卓清芬","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_77","國文下","CHIN","3","TBA","共308","陳玉萍","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_78","國文下","CHIN","3","TBA","共405","黃培青","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_79","國文下","CHIN","3","TBA","普502","沈凡玉","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_80","國文下","CHIN","3","TBA","共305","羅 因","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_81","國文下","CHIN","3","TBA","共308","謝佩芬","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_82","國文下","CHIN","3","TBA","普304","劉少雄","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_83","國文下","CHIN","3","TBA","普403","吳旻旻","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_84","國文下","CHIN","3","TBA","新405","丁 亮","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_85","國文下","CHIN","3","TBA","普504","李文鈺","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_86","國文下","CHIN","3","TBA","博雅312","李惠綿","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_87","國文下","CHIN","3","TBA","普306","張麗麗","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_88","國文下","CHIN","3","TBA","共307","趙飛鵬","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_89","國文下","CHIN","3","TBA","普303","蔡 瑜","英文名稱: Chinese (2) | 選課說明: 3 | 備註: 0","Y","",""
"101 80002_90","國文下","CHIN","3","TBA","普406","何雅雯","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_91","國文下","CHIN","3","TBA","博雅102","張勻翔","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_92","國文下","CHIN","3","TBA","博雅302","鄭婷尹","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_93","國文下","CHIN","3","TBA","博雅103","張瑋儀","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_94","國文下","CHIN","3","TBA","博雅201","林佳燕","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"101 80002_95","國文下","CHIN","3","TBA","博雅301","蔡祝青","英文名稱: Chinese (2) | 選課說明: 2 | 備註: 0","Y","",""
"102 00110_1","服務學習一","FL","","TBA","TBA","梁欣榮","英文名稱: Student Service Education (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"102 00110_2","服務學習一","FL","","TBA","TBA","李欣穎","英文名稱: Student Service Education (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"102 00110_3","服務學習一","FL","","TBA","TBA","朱偉誠","英文名稱: Student Service Education (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"102 00110_4","服務學習一","FL","","TBA","TBA","蔡毓芬","英文名稱: Student Service Education (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
"102 00110_5","服務學習一","FL","","TBA","TBA","李紀舍","英文名稱: Student Service Education (Ⅰ) | 選課說明: 2 | 備註: 0","無","",""
